id,id_ikan,id_komoditas,kode_genus,kode_species,fao_3a_code,fao_taxocode,foto1_filename,foto2_filename,nama_latin,nama_sinonim_latin,nama_umum,nama_inggris,nama_daerah,kelompok_besar,id_kelompok_besar,kelompok_indonesia,kode_kelompok_indonesia,id_kelompok_indonesia,kelompok_inggris,kode_kelompok_inggris,id_kelompok_inggris,kelompok_latin,kode_kelompok_latin,id_kelompok_latin,nama_kelompok_sdi,id_kelompok_sdi,nama_jenis_ikan,id_jenis_ikan,iucn_red_list,jenis_perairan,id_jenis_perairan,jenis_hias,id_jenis_hias,jenis_konsumsi,id_jenis_konsumsi,jenis_pemanfaatan,id_jenis_pemanfaatan,jenis_dilindungi,id_jenis_dilindungi,ket_dilindungi,jenis_dilarang,id_jenis_dilarang,ket_dilarang,status_ikan,id_status_ikan,status_komoditas,id_status_komoditas,source_data,sys_created_date,sys_updated_date,created_at,updated_at
37,"010101020301CENCRE01692",I010101020301CENCRE0169200155,Centroscymnus,crepidater,CYP,1090101602,http://md.kkp.go.id/upload/ikan/39c74d35d318349c6e1c799126565f56.jpg,,Centroscymnus crepidater,,Hiu botol longnose velvet dogfish,longnose velvet dogfish,hiu taji,pelagis besar,91,Hiu,HIU,68,Shark,SHAR,144,Centroscymnus,CENT,165,Pelagis Besar,1,Pisces (ikan bersirip),1,,LAUT,1,NON HIAS,2,KONSUMSI,1,Konsumsi,2,TIDAK,2,,TIDAK,2,,ASLI,1,Tidak dilindungi/dilarang,3,REVIEW PAKAR,2021-01-01 00:00:00,2021-01-01 00:00:00,2024-07-14 22:01:35.303797+07,2024-07-14 22:01:35.303797+07
38,"010101020301CENISO01696",I010101020301CENISO0169600156,Centrophorus,isodon,GVI,1090100811,,,Centrophorus isodon,,Hiu botol,blackfin  gulper shark,"hiu botol (jawa barat); hiu taji (lombok); cucut botol (jakarta)",pelagis besar,91,Hiu,HIU,68,Shark,SHAR,144,Centrophorus,CENR,164,Pelagis Besar,1,Pisces (ikan bersirip),1,,LAUT,1,NON HIAS,2,KONSUMSI,1,Konsumsi,2,TIDAK,2,,TIDAK,2,,ASLI,1,Tidak dilindungi/dilarang,3,REVIEW PAKAR,2021-01-01 00:00:00,2021-01-01 00:00:00,2024-07-14 22:01:35.303797+07,2024-07-14 22:01:35.303797+07
39,"010101020301CENLUS01697",I010101020301CENLUS0169700158,Centrophorus,cf lusitanicus,CPL,1090100804,,,Centrophorus cf lusitanicus,,Hiu botol,largefin gulper shark,"hiu botol (jawa barat); hiu taji (lombok); cucut botol (jakarta)",pelagis besar,91,Hiu,HIU,68,Shark,SHAR,144,Centrophorus,CENR,164,Pelagis Besar,1,Pisces (ikan bersirip),1,,LAUT,1,NON HIAS,2,KONSUMSI,1,Konsumsi,2,TIDAK,2,,TIDAK,2,,ASLI,1,Tidak dilindungi/dilarang,3,REVIEW PAKAR,2021-01-01 00:00:00,2021-01-01 00:00:00,2024-07-14 22:01:35.303797+07,2024-07-14 22:01:35.303797+07
40,"010101020301CENMOL01695",I010101020301CENMOL0169500160,Centrophorus,moluccensis,CEM,1090100807,http://md.kkp.go.id/upload/ikan/072e14ac81d59072b8f88dcba45542af.jpg,,Centrophorus moluccensis,,Hiu botol danten,smallfin gulper shark,"hiu taji (lombok); hiu botol danten (jawa barat);  hiu senget (bali) . cucut botol (jakarta)",pelagis besar,91,Hiu,HIU,68,Shark,SHAR,144,Centrophorus,CENR,164,Pelagis Besar,1,Pisces (ikan bersirip),1,,LAUT,1,NON HIAS,2,KONSUMSI,1,Konsumsi,2,TIDAK,2,,TIDAK,2,,ASLI,1,Tidak dilindungi/dilarang,3,REVIEW PAKAR,2021-01-01 00:00:00,2021-01-01 00:00:00,2024-07-14 22:01:35.303797+07,2024-07-14 22:01:35.303797+07
41,"010101020301CENNIA01694",I010101020301CENNIA0169400165,Centrophorus,niaukang,CEK,1090100808,,,Centrophorus niaukang,,Hiu botol,taiwan gulper shark,"hiu botol karang (jawa barat); hiu taji (lombok); hiu senget (bali)",pelagis besar,91,Hiu,HIU,68,Shark,SHAR,144,Centrophorus,CENR,164,Pelagis Besar,1,Pisces (ikan bersirip),1,,LAUT,1,NON HIAS,2,KONSUMSI,1,Konsumsi,2,TIDAK,2,,TIDAK,2,,ASLI,1,Tidak dilindungi/dilarang,3,REVIEW PAKAR,2021-01-01 00:00:00,2021-01-01 00:00:00,2024-07-14 22:01:35.303797+07,2024-07-14 22:01:35.303797+07
42,"010101020301CENSQU01693",I010101020301CENSQU0169300163,Centrophorus,squamosus,GUQ,1090100803,http://md.kkp.go.id/upload/ikan/3653e22f4bba233d9a8aa6a18c4b6adb.jpg,,Centrophorus squamosus,,Hiu botol leafscale gulper shark,leafscale gulper shark,"hiu taji (lombok); hiu botol (jawa barat); cucut botol (jakarta)",pelagis besar,91,Hiu,HIU,68,Shark,SHAR,144,Centrophorus,CENR,164,Pelagis Besar,1,Pisces (ikan bersirip),1,,LAUT,1,NON HIAS,2,KONSUMSI,1,Konsumsi,2,TIDAK,2,,TIDAK,2,,ASLI,1,Tidak dilindungi/dilarang,3,REVIEW PAKAR,2021-01-01 00:00:00,2021-01-01 00:00:00,2024-07-14 22:01:35.303797+07,2024-07-14 22:01:35.303797+07
43,"010101020301CEPPIC01676",I010101020301CEPPIC0167600166,Cephaloscyllium,pictum,,,,,Cephaloscyllium pictum,,Hiu lepang,speckled swellshark,"hiu lepang (lombok); hiu tokek (jawa)",pelagis besar,91,Hiu,HIU,68,Shark,SHAR,144,Cephaloscyllium,CEPA,167,Pelagis Besar,1,Pisces (ikan bersirip),1,,LAUT,1,NON HIAS,2,KONSUMSI,1,Konsumsi,2,TIDAK,2,,TIDAK,2,,ASLI,1,Tidak dilindungi/dilarang,3,REVIEW PAKAR,2021-01-01 00:00:00,2021-01-01 00:00:00,2024-07-14 22:01:35.303797+07,2024-07-14 22:01:35.303797+07
44,"010101020301CHAMAC01670",I010101020301CHAMAC0167000168,Chaenogaleus,macrosatoma,,,,,Chaenogaleus macrosatoma,,Hiu pilus,hooktooth shark,"hiu pilus; hiu kacang (jawa)",pelagis besar,91,Hiu,HIU,68,Shark,SHAR,144,Chaenogaleus,CHAE,172,Pelagis Besar,1,Pisces (ikan bersirip),1,,LAUT,1,NON HIAS,2,KONSUMSI,1,Konsumsi,2,TIDAK,2,,TIDAK,2,,ASLI,1,Tidak dilindungi/dilarang,3,REVIEW PAKAR,2021-01-01 00:00:00,2021-01-01 00:00:00,2024-07-14 22:01:35.303797+07,2024-07-14 22:01:35.303797+07
45,"010101020301CHIARG01622",I010101020301CHIARG0162200170,Chimaera,argiloba,,,,,Chimaera argiloba,,Hiu,lombok chimaera,,pelagis besar,91,Hiu,HIU,68,Shark,SHAR,144,Chimaera,CHIA,190,Pelagis Besar,1,Pisces (ikan bersirip),1,,LAUT,1,NON HIAS,2,KONSUMSI,1,Konsumsi,2,TIDAK,2,,TIDAK,2,,ASLI,1,Tidak dilindungi/dilarang,3,REVIEW PAKAR,2021-01-01 00:00:00,2021-01-01 00:00:00,2024-07-14 22:01:35.303797+07,2024-07-14 22:01:35.303797+07
46,"010101020301CHIGRI01626",I010101020301CHIGRI0162600171,Chiloscyllium,griseum,ORR,1070401503,,,Chiloscyllium griseum,"Hemiscyllium griseum ; Hemiscyllium griseus ; Scyllium griseum ; Chiloscyllium grisium ; Chyloscyllium griseum ; Hemiscyllium griseurm ; Squalis unicolor ; Scyliorhinus unicolor ; Squalus unicolor",Hiu tjutjot pisang,gray bambooshark,,pelagis besar,91,Hiu,HIU,68,Shark,SHAR,144,Chiloscyllium,CHIS,189,Pelagis Besar,1,Pisces (ikan bersirip),1,,LAUT,1,NON HIAS,2,KONSUMSI,1,Konsumsi,2,TIDAK,2,,TIDAK,2,,ASLI,1,Tidak dilindungi/dilarang,3,REVIEW PAKAR,2021-01-01 00:00:00,2021-01-01 00:00:00,2024-07-14 22:01:35.303797+07,2024-07-14 22:01:35.303797+07
47,"010101020301CHIIND01625",I010101020301CHIIND0162500173,Chiloscyllium,indicum,ORI,1070401504,,,Chiloscyllium indicum,,Hiu bongol,slender bambooshark,"hiu bongol; cucut dolok (jawa)",pelagis besar,91,Hiu,HIU,68,Shark,SHAR,144,Chiloscyllium,CHIS,189,Pelagis Besar,1,Pisces (ikan bersirip),1,,LAUT,1,NON HIAS,2,KONSUMSI,1,Konsumsi,2,TIDAK,2,,TIDAK,2,,ASLI,1,Tidak dilindungi/dilarang,3,REVIEW PAKAR,2021-01-01 00:00:00,2021-01-01 00:00:00,2024-07-14 22:01:35.303797+07,2024-07-14 22:01:35.303797+07
48,"010101020301CHIPLA01624",I010101020301CHIPLA0162400175,Chiloscyllium,plagiosum,ORH,1070401505,http://md.kkp.go.id/upload/ikan/f3091e47a295e61dd22628f611ca70d6.jpg,,Chiloscyllium plagiosum,,Hiu bongol,white spotted bamboo shark,"hiu gedok; hiu gedebong; hiu pasir; cucut dolok (jawa)",pelagis besar,91,Hiu,HIU,68,Shark,SHAR,144,Chiloscyllium,CHIS,189,Pelagis Besar,1,Pisces (ikan bersirip),1,,LAUT,1,NON HIAS,2,KONSUMSI,1,Konsumsi,2,TIDAK,2,,TIDAK,2,,ASLI,1,Tidak dilindungi/dilarang,3,REVIEW PAKAR,2021-01-01 00:00:00,2021-01-01 00:00:00,2024-07-14 22:01:35.303797+07,2024-07-14 22:01:35.303797+07
49,"010101020301CHIPUN01623",I010101020301CHIPUN0162300177,Chiloscyllium,punctatum,ORB,1070401506,http://md.kkp.go.id/upload/ikan/31deea0284a286b2a44a75bf84ee8599.jpg,,Chiloscyllium punctatum,,Hiu bongol,browndbanded bamboo shark,"hiu bongo; hiu bonggol; hiu gedebong; hiu batu; hiu gedog (lombok); hiu bango; cucut dolok (jawa); hiu zebra",pelagis besar,91,Hiu,HIU,68,Shark,SHAR,144,Chiloscyllium,CHIS,189,Pelagis Besar,1,Pisces (ikan bersirip),1,,LAUT,1,NON HIAS,2,KONSUMSI,1,Konsumsi,2,TIDAK,2,,TIDAK,2,,ASLI,1,Tidak dilindungi/dilarang,3,REVIEW PAKAR,2021-01-01 00:00:00,2021-01-01 00:00:00,2024-07-14 22:01:35.303797+07,2024-07-14 22:01:35.303797+07
50,"010101020301CIRBAR01593",I010101020301CIRBAR0159300179,Cirrhigaleus,barbifer,,,,,Cirrhigaleus barbifer,,Hiu taji,mandarin dogfish,"hiu tinggsm hitsm (sumatera); hiu taji (lombok)",pelagis besar,91,Hiu,HIU,68,Shark,SHAR,144,Cirrhigaleus,CIRG,204,Pelagis Besar,1,Pisces (ikan bersirip),1,,LAUT,1,NON HIAS,2,KONSUMSI,1,Konsumsi,2,TIDAK,2,,TIDAK,2,,ASLI,1,Tidak dilindungi/dilarang,3,REVIEW PAKAR,2021-01-01 00:00:00,2021-01-01 00:00:00,2024-07-14 22:01:35.303797+07,2024-07-14 22:01:35.303797+07
51,"010101020301CORHIP01548",I010101020301CORHIP0154800181,Coryphaena,hippurus,DOL,1702807101,http://md.kkp.go.id/upload/ikan/468f61d0b18f70220b7a5628531d8666.jpg,,Coryphaena hippurus,,Lemadang,common dolphinfish,mahi - mahi,pelagis besar,91,Lemadang,LEMA,113,Dolphinfish,DOLP,45,Coryphaena,CORP,231,Pelagis Besar,1,Pisces (ikan bersirip),1,,LAUT,1,NON HIAS,2,KONSUMSI,1,Konsumsi,2,TIDAK,2,,TIDAK,2,,ASLI,1,Tidak dilindungi/dilarang,3,REVIEW PAKAR,2021-01-01 00:00:00,2021-01-01 00:00:00,2024-07-14 22:01:35.303797+07,2024-07-14 22:01:35.303797+07
52,"010101020301DALLIC01501",I010101020301DALLIC0150100183,Dalatias,licha,SCK,1090101801,,,Dalatias licha,,Hiu tikus,kitefin shark,hiu beurit (jawa barat),pelagis besar,91,Hiu,HIU,68,Shark,SHAR,144,Dalatias,DALA,260,Pelagis Besar,1,Pisces (ikan bersirip),1,,LAUT,1,NON HIAS,2,KONSUMSI,1,Konsumsi,2,TIDAK,2,,TIDAK,2,,ASLI,1,Tidak dilindungi/dilarang,3,REVIEW PAKAR,2021-01-01 00:00:00,2021-01-01 00:00:00,2024-07-14 22:01:35.303797+07,2024-07-14 22:01:35.303797+07
53,"010101020301DEACAL01485",I010101020301DEACAL0148500185,Deania,cf calcea,DCA,1090101401,,,Deania cf calcea,,Hiu botol monyong,indonesian birdbeak dogfish,hiu botol monyong (jawa barat),pelagis besar,91,Hiu,HIU,68,Shark,SHAR,144,Deania,DEAN,264,Pelagis Besar,1,Pisces (ikan bersirip),1,,LAUT,1,NON HIAS,2,KONSUMSI,1,Konsumsi,2,TIDAK,2,,TIDAK,2,,ASLI,1,Tidak dilindungi/dilarang,3,REVIEW PAKAR,2021-01-01 00:00:00,2021-01-01 00:00:00,2024-07-14 22:01:35.303797+07,2024-07-14 22:01:35.303797+07
54,"010101020301EUSBLO01359",I010101020301EUSBLO0135900187,Eusphyra,blochii,EUB,1080300401,,,Eusphyra blochii,,Hiu martil,winghead shark,"hiu caping; hiu capil; hiu bingkoh",pelagis besar,91,Hiu,HIU,68,Shark,SHAR,144,Eusphyra,EUSP,323,Pelagis Besar,1,Pisces (ikan bersirip),1,,LAUT,1,NON HIAS,2,KONSUMSI,1,Konsumsi,2,TIDAK,2,,TIDAK,2,,ASLI,1,Tidak dilindungi/dilarang,3,REVIEW PAKAR,2021-01-01 00:00:00,2021-01-01 00:00:00,2024-07-14 22:01:35.303797+07,2024-07-14 22:01:35.303797+07
55,"010101020301EUTAFF01358",I010101020301EUTAFF0135800189,Euthynnus,affinis,KAW,1750102406,http://md.kkp.go.id/upload/ikan/ae566253288191ce5d879e51dae1d8c3.jpg,,Euthynnus affinis,,Tongkol komo,"kawakawa; eastern little tuna","tongkol batik; timphik; tongkol kurik; tongkol banyan",pelagis besar,91,Tongkol,TONG,211,Mackerel,MACK,86,Euthynnus,EUTH,324,Pelagis Besar,1,Pisces (ikan bersirip),1,,LAUT,1,NON HIAS,2,KONSUMSI,1,Konsumsi,2,TIDAK,2,,TIDAK,2,,ASLI,1,Tidak dilindungi/dilarang,3,REVIEW PAKAR,2021-01-01 00:00:00,2021-01-01 00:00:00,2024-07-14 22:01:35.303797+07,2024-07-14 22:01:35.303797+07
56,"010101020301GALCUV01344",I010101020301GALCUV0134400191,Galeocerdo,cuvier,TIG,1080201703,http://md.kkp.go.id/upload/ikan/5940284ebf92d2c618c86d6ddbd67fe2.jpg,,Galeocerdo cuvier,,Hiu macan,tiger shark,"hiu macan (lombok); hiu omas (jawa); mungsing jara (bali)",pelagis besar,91,Hiu,HIU,68,Shark,SHAR,144,Galeocerdo,GALO,333,Pelagis Besar,1,Pisces (ikan bersirip),1,,LAUT,1,NON HIAS,2,KONSUMSI,1,Konsumsi,2,TIDAK,2,,TIDAK,2,,ASLI,1,Tidak dilindungi/dilarang,3,REVIEW PAKAR,2021-01-01 00:00:00,2021-01-01 00:00:00,2024-07-14 22:01:35.303797+07,2024-07-14 22:01:35.303797+07
57,"010101020301GEMSER01332",I010101020301GEMSER0133200193,Gempylus,serpens,GES,1750502001,http://md.kkp.go.id/upload/ikan/3c9974c4f62ac4bb405e9f2433f9a513.png,,Gempylus serpens,,Makerel ular,snake mackerel,gelang ruyung,pelagis besar,91,Mackerel,MACK,124,Mackerel,MACK,86,Gempylus,GEMP,338,Pelagis Besar,1,Pisces (ikan bersirip),1,,LAUT,1,NON HIAS,2,KONSUMSI,1,Konsumsi,2,TIDAK,2,,TIDAK,2,,ASLI,1,Tidak dilindungi/dilarang,3,REVIEW PAKAR,2021-01-01 00:00:00,2021-01-01 00:00:00,2024-07-14 22:01:35.303797+07,2024-07-14 22:01:35.303797+07
58,"010101020301GYMUNI01285",I010101020301GYMUNI0128500195,Gymnosarda,unicolor,DOT,1750101202,http://md.kkp.go.id/upload/ikan/953cee1f0d5c95282482cb28ab8db56a.jpg,,Gymnosarda unicolor,,Tuna gigi anjing,dogtooth tuna,"tongkol si rara; mambulo; opu",pelagis besar,91,Tuna,TUNA,215,Tuna,TUNA,192,Gymnosarda,GYMS,366,Pelagis Besar,1,Pisces (ikan bersirip),1,,LAUT,1,NON HIAS,2,KONSUMSI,1,Konsumsi,2,TIDAK,2,,TIDAK,2,,ASLI,1,Tidak dilindungi/dilarang,3,REVIEW PAKAR,2021-01-01 00:00:00,2021-01-01 00:00:00,2024-07-14 22:01:35.303797+07,2024-07-14 22:01:35.303797+07
59,"010101020301HALMAC01279",I010101020301HALMAC0127900197,Halaelurus,maculosus,,,,,Halaelurus maculosus,,Hiu lepang,indonesian speckled catshark,"hiu tokek; cucut tokek",pelagis besar,91,Hiu,HIU,68,Shark,SHAR,144,Halaelurus,HALA,369,Pelagis Besar,1,Pisces (ikan bersirip),1,,LAUT,1,NON HIAS,2,KONSUMSI,1,Konsumsi,2,TIDAK,2,,TIDAK,2,,ASLI,1,Tidak dilindungi/dilarang,3,REVIEW PAKAR,2021-01-01 00:00:00,2021-01-01 00:00:00,2024-07-14 22:01:35.303797+07,2024-07-14 22:01:35.303797+07
60,"010101020301HARMAC01255",I010101020301HARMAC0125500199,Haraelurus,maculosus,,,http://md.kkp.go.id/upload/ikan/1f9ffafcc4c0bbc70331f044b842b7fc.jpg,,Haraelurus maculosus,,Hiu lepang,speckled cats shark,"hiu tokek; cucut tokek",pelagis besar,91,Hiu,HIU,68,Shark,SHAR,144,Haraelurus,HARA,377,Pelagis Besar,1,Pisces (ikan bersirip),1,,LAUT,1,NON HIAS,2,KONSUMSI,1,Konsumsi,2,TIDAK,2,,TIDAK,2,,ASLI,1,Tidak dilindungi/dilarang,3,REVIEW PAKAR,2021-01-01 00:00:00,2021-01-01 00:00:00,2024-07-14 22:01:35.303797+07,2024-07-14 22:01:35.303797+07
61,"010101020301HEMELO01228",I010101020301HEMELO0122800201,Hemipristis,elongata,HEE,1080600201,,,Hemipristis elongata,,Hiu monas,fossil shark,"cucut monas; cucut prada",pelagis besar,91,Hiu,HIU,68,Shark,SHAR,144,Hemipristis,HEMP,391,Pelagis Besar,1,Pisces (ikan bersirip),1,,LAUT,1,NON HIAS,2,KONSUMSI,1,Konsumsi,2,TIDAK,2,,TIDAK,2,,ASLI,1,Tidak dilindungi/dilarang,3,REVIEW PAKAR,2021-01-01 00:00:00,2021-01-01 00:00:00,2024-07-14 22:01:35.303797+07,2024-07-14 22:01:35.303797+07
62,"010101020301HEMFRE01224",I010101020301HEMFRE0122400209,Hemiscyllium,freycineti,ORF,1070400201,,,Hemiscyllium freycineti,,Hiu karpet berbintik,indonesia speckled carpetshark,hiu tekeh,pelagis besar,91,Hiu,HIU,68,Shark,SHAR,144,Hemiscyllium,HEMM,393,Pelagis Besar,1,Pisces (ikan bersirip),1,,LAUT,1,NON HIAS,2,KONSUMSI,1,Konsumsi,2,TIDAK,2,,TIDAK,2,,ASLI,1,Tidak dilindungi/dilarang,3,REVIEW PAKAR,2021-01-01 00:00:00,2021-01-01 00:00:00,2024-07-14 22:01:35.303797+07,2024-07-14 22:01:35.303797+07
63,"010101020301HEMIND01223",I010101020301HEMIND0122300203,Hemitriakis,indroyonoi,,,,,Hemitriakis indroyonoi,,Hiu kacang,indonesian houndshark,"hiu kacang (bali); hiu meong (lombok); karil (jawa barat); cucut londer",pelagis besar,91,Hiu,HIU,68,Shark,SHAR,144,Hemitriakis,HEMT,394,Pelagis Besar,1,Pisces (ikan bersirip),1,,LAUT,1,NON HIAS,2,KONSUMSI,1,Konsumsi,2,TIDAK,2,,TIDAK,2,,ASLI,1,Tidak dilindungi/dilarang,3,REVIEW PAKAR,2021-01-01 00:00:00,2021-01-01 00:00:00,2024-07-14 22:01:35.303797+07,2024-07-14 22:01:35.303797+07
64,"010101020301HEMLEU01222",I010101020301HEMLEU0122200205,Hemitriakis,leucoperiptera,THL,1080402902,http://md.kkp.go.id/upload/ikan/ba28ff0d5ba902c33d110c9ea5109a02.jpg,,Hemitriakis leucoperiptera,,Hiu kacang,khitefin tope shark,"hiu pilus; cucut londer; karil; kacangan; cucut londer",pelagis besar,91,Hiu,HIU,68,Shark,SHAR,144,Hemitriakis,HEMT,394,Pelagis Besar,1,Pisces (ikan bersirip),1,,LAUT,1,NON HIAS,2,KONSUMSI,1,Konsumsi,2,TIDAK,2,,TIDAK,2,,ASLI,1,Tidak dilindungi/dilarang,3,REVIEW PAKAR,2021-01-01 00:00:00,2021-01-01 00:00:00,2024-07-14 22:01:35.303797+07,2024-07-14 22:01:35.303797+07
65,"010101020301HEMMIC01233",I010101020301HEMMIC0123300207,Hemigaleus,microstoma,HEH,1080601801,http://md.kkp.go.id/upload/ikan/8237ec3b400fdf6ec0a959402e6ffef6.jpg,,Hemigaleus microstoma,,Hiu kacang,sicklefin weasel shark,"hiu pilus; cucut londer; karil; hiu kacang; cucut londer",pelagis besar,91,Hiu,HIU,68,Shark,SHAR,144,Hemigaleus,HEMA,388,Pelagis Besar,1,Pisces (ikan bersirip),1,,LAUT,1,NON HIAS,2,KONSUMSI,1,Konsumsi,2,TIDAK,2,,TIDAK,2,,ASLI,1,Tidak dilindungi/dilarang,3,REVIEW PAKAR,2021-01-01 00:00:00,2021-01-01 00:00:00,2024-07-14 22:01:35.303797+07,2024-07-14 22:01:35.303797+07
66,"010101020301HEPPER01219",I010101020301HEPPER0121900211,Heptranchias,perlo,HXT,1050200301,http://md.kkp.go.id/upload/ikan/853b031a43495200d111d6f5239398a3.jpg,,Heptranchias perlo,,Hiu kapukan,sharpnose sevengill shark,"hiu areuy (jawa barat) ; cucut kucing (bali); cucut kapukan (jakarta)",pelagis besar,91,Hiu,HIU,68,Shark,SHAR,144,Heptranchias,HEPT,397,Pelagis Besar,1,Pisces (ikan bersirip),1,,LAUT,1,NON HIAS,2,KONSUMSI,1,Konsumsi,2,TIDAK,2,,TIDAK,2,,ASLI,1,Tidak dilindungi/dilarang,3,REVIEW PAKAR,2021-01-01 00:00:00,2021-01-01 00:00:00,2024-07-14 22:01:35.303797+07,2024-07-14 22:01:35.303797+07
67,"010101020301HEXGRI01214",I010101020301HEXGRI0121400213,Hexanchus,griseus,SBL,1050200201,,,Hexanchus griseus,,Hiu tahu putih,bluntnose sixgill shark,"cucut meong (jawa); hiu tahu putih (lombok)",pelagis besar,91,Hiu,HIU,68,Shark,SHAR,144,Hexanchus,HEXN,402,Pelagis Besar,1,Pisces (ikan bersirip),1,,LAUT,1,NON HIAS,2,KONSUMSI,1,Konsumsi,2,TIDAK,2,,TIDAK,2,,ASLI,1,Tidak dilindungi/dilarang,3,REVIEW PAKAR,2021-01-01 00:00:00,2021-01-01 00:00:00,2024-07-14 22:01:35.303797+07,2024-07-14 22:01:35.303797+07
68,"010101020301HYDLEM01164",I010101020301HYDLEM0116400216,Hydrolagus,lemures,CYS,1120100408,,,Hydrolagus lemures,,Hiu pogak,ghost shark,cucut pogak,pelagis besar,91,Hiu,HIU,68,Shark,SHAR,144,Hydrolagus,HYDG,419,Pelagis Besar,1,Pisces (ikan bersirip),1,,LAUT,1,NON HIAS,2,KONSUMSI,1,Konsumsi,2,TIDAK,2,,TIDAK,2,,ASLI,1,Tidak dilindungi/dilarang,3,REVIEW PAKAR,2021-01-01 00:00:00,2021-01-01 00:00:00,2024-07-14 22:01:35.303797+07,2024-07-14 22:01:35.303797+07
69,"010101020301IAGGAR01147",I010101020301IAGGAR0114700215,Iago,garricki,TIK,1080402401,,,Iago garricki,,Hiu karang,longnose houndshark,"hiu karang ; karil (jawa barat)",pelagis besar,91,Hiu,HIU,68,Shark,SHAR,144,Iago,IAGO,430,Pelagis Besar,1,Pisces (ikan bersirip),1,,LAUT,1,NON HIAS,2,KONSUMSI,1,Konsumsi,2,TIDAK,2,,TIDAK,2,,ASLI,1,Tidak dilindungi/dilarang,3,REVIEW PAKAR,2021-01-01 00:00:00,2021-01-01 00:00:00,2024-07-14 22:01:35.303797+07,2024-07-14 22:01:35.303797+07
70,"010101020301ISIBRA01133",I010101020301ISIBRA0113300217,Isistius,brasiliensis,ISB,1090101101,,,Isistius brasiliensis,,Hiu,cookiecutter shark,,pelagis besar,91,Hiu,HIU,68,Shark,SHAR,144,Isistius,ISIS,439,Pelagis Besar,1,Pisces (ikan bersirip),1,,LAUT,1,NON HIAS,2,KONSUMSI,1,Konsumsi,2,TIDAK,2,,TIDAK,2,,ASLI,1,Tidak dilindungi/dilarang,3,REVIEW PAKAR,2021-01-01 00:00:00,2021-01-01 00:00:00,2024-07-14 22:01:35.303797+07,2024-07-14 22:01:35.303797+07
71,"010101020301ISTPLA01126",I010101020301ISTPLA0112600218,Istiophorus,platypterus,SFA,1750300402,http://md.kkp.go.id/upload/ikan/85b6f89b41cae26786ac72365fff771b.jpg,,Istiophorus platypterus,,Layaran,"indo-pacific sailfish; bayonet","jangilus; panombuk; geulang paying",pelagis besar,91,Layaran,LAYA,110,Sailfish,SAIL,122,Istiophorus,ISTO,444,Pelagis Besar,1,Pisces (ikan bersirip),1,,LAUT,1,NON HIAS,2,KONSUMSI,1,Konsumsi,2,TIDAK,2,,TIDAK,2,,ASLI,1,Tidak dilindungi/dilarang,3,REVIEW PAKAR,2021-01-01 00:00:00,2021-01-01 00:00:00,2024-07-14 22:01:35.303797+07,2024-07-14 22:01:35.303797+07
72,"010101020301ISTPLA01131",I010101020301ISTPLA0113100219,Isthiophorus,platypterus,SFA,1750300402,,,Isthiophorus platypterus,,Ikan layaran,indo-pacific sailfish,"layaran;ikan layar;jangilus;jegan;klayar;lanjareng;marsuji",pelagis besar,91,Layaran,LAYA,110,Sailfish,SAIL,122,Isthiophorus,ISTH,441,Pelagis Besar,1,Pisces (ikan bersirip),1,,LAUT,1,NON HIAS,2,KONSUMSI,1,Konsumsi,2,TIDAK,2,,TIDAK,2,,ASLI,1,Tidak dilindungi/dilarang,3,REVIEW PAKAR,2021-01-01 00:00:00,2021-01-01 00:00:00,2024-07-14 22:01:35.303797+07,2024-07-14 22:01:35.303797+07
73,"010101020301ISUGLA01125",I010101020301ISUGLA0112500220,Isurus,glaucus,,,,,Isurus glaucus,,Hiu mako sirip pendek,shortfin mako,,pelagis besar,91,Hiu,HIU,68,Shark,SHAR,144,Isurus,ISUR,445,Pelagis Besar,1,Pisces (ikan bersirip),1,,LAUT,1,NON HIAS,2,KONSUMSI,1,Konsumsi,2,TIDAK,2,,TIDAK,2,,ASLI,1,Tidak dilindungi/dilarang,3,REVIEW PAKAR,2021-01-01 00:00:00,2021-01-01 00:00:00,2024-07-14 22:01:35.303797+07,2024-07-14 22:01:35.303797+07
74,"010101020301ISUOXY01124",I010101020301ISUOXY0112400221,Isurus,oxyrinchus,SMA,1060800201,http://md.kkp.go.id/upload/ikan/cca5934a115f29ff6e01c7df653a28b5.jpg,,Isurus oxyrinchus,,Hiu mako,shortfin mako,"hiu tenggiri; hiu anjing; hiu mako ; hiu kakap",pelagis besar,91,Hiu,HIU,68,Shark,SHAR,144,Isurus,ISUR,445,Pelagis Besar,1,Pisces (ikan bersirip),1,,LAUT,1,NON HIAS,2,KONSUMSI,1,Konsumsi,2,TIDAK,2,,TIDAK,2,,ASLI,1,Tidak dilindungi/dilarang,3,REVIEW PAKAR,2021-01-01 00:00:00,2021-01-01 00:00:00,2024-07-14 22:01:35.303797+07,2024-07-14 22:01:35.303797+07
